 1.75 0.80574 -1.16223 -2.42961e-012 
 1.76 0.794077 -1.17023 -2.44338e-012 
 1.77 0.782336 -1.17811 -2.45737e-012 
 1.78 0.770516 -1.18588 -2.47102e-012 
 1.79 0.758619 -1.19352 -2.48512e-012 
 1.8 0.746646 -1.20105 -2.49889e-012 
 1.81 0.734598 -1.20846 -2.51288e-012 
 1.82 0.722477 -1.21574 -2.52687e-012 
 1.83 0.710283 -1.22291 -2.54063e-012 
 1.84 0.698019 -1.22995 -2.55451e-012 
 1.85 0.685685 -1.23687 -2.56839e-012 
 1.86 0.673282 -1.24366 -2.58227e-012 
 1.87 0.660812 -1.25033 -2.59603e-012 
 1.88 0.648276 -1.25688 -2.60991e-012 
 1.89 0.635675 -1.2633 -2.62368e-012 
 1.9 0.623011 -1.26959 -2.63767e-012 
 1.91 0.610284 -1.27576 -2.65143e-012 
 1.92 0.597496 -1.2818 -2.66542e-012 
 1.93 0.584648 -1.28771 -2.6793e-012 
 1.94 0.571742 -1.29349 -2.69318e-012 
 1.95 0.558779 -1.29914 -2.70695e-012 
 1.96 0.54576 -1.30466 -2.72082e-012 
 1.97 0.532686 -1.31006 -2.73481e-012 
 1.98 0.519559 -1.31532 -2.7488e-012 
 1.99 0.50638 -1.32045 -2.76279e-012 
 2 0.493151 -1.32544 -2.77645e-012 
 2.01 0.479872 -1.33031 -2.79043e-012 
 2.02 0.466545 -1.33504 -2.80442e-012 
 2.03 0.453171 -1.33964 -2.81819e-012 
 2.04 0.439752 -1.3441 -2.83218e-012 
 2.05 0.42629 -1.34844 -2.84606e-012 
 2.06 0.412784 -1.35263 -2.86005e-012 
 2.07 0.399238 -1.35669 -2.87415e-012 
 2.08 0.385651 -1.36062 -2.88802e-012 
 2.09 0.372026 -1.3644 -2.90201e-012 
 2.1 0.358363 -1.36806 -2.91589e-012 
 2.11 0.344665 -1.37157 -2.92966e-012 
 2.12 0.330932 -1.37495 -2.94342e-012 
 2.13 0.317167 -1.37819 -2.95752e-012 
 2.14 0.303369 -1.38129 -2.9714e-012 
 2.15 0.289541 -1.38426 -2.98539e-012 
 2.16 0.275684 -1.38708 -2.99927e-012 
 2.17 0.2618 -1.38977 -3.01315e-012 
 2.18 0.247889 -1.39232 -3.02702e-012 
 2.19 0.233954 -1.39473 -3.0409e-012 
 2.2 0.219995 -1.397 -3.055e-012 
 2.21 0.206015 -1.39913 -3.06877e-012 
 2.22 0.192013 -1.40112 -3.08276e-012 
 2.23 0.177993 -1.40297 -3.09675e-012 
 2.24 0.163954 -1.40468 -3.11062e-012 
 2.25 0.1499 -1.40625 -3.12472e-012 
 2.26 0.13583 -1.40768 -3.13849e-012 
 2.27 0.121747 -1.40896 -3.15259e-012 
 2.28 0.107651 -1.41011 -3.16658e-012 
 2.29 0.0935448 -1.41112 -3.18023e-012 
 2.3 0.0794292 -1.41198 -3.19411e-012 
 2.31 0.0653056 -1.4127 -3.20799e-012 
 2.32 0.0511756 -1.41329 -3.22209e-012 
 2.33 0.0370404 -1.41373 -3.23575e-012 
 2.34 0.0229015 -1.41403 -3.24962e-012 
 2.35 0.00876028 -1.41419 -3.2635e-012 
 2.36 -0.00538179 -1.4142 -3.27749e-012 
 2.37 -0.0195233 -1.41408 -3.29137e-012 
 2.38 -0.0336629 -1.41381 -3.30547e-012 
 2.39 -0.0477991 -1.41341 -3.31934e-012 
 2.4 -0.0619305 -1.41286 -3.33311e-012 
 2.41 -0.0760558 -1.41217 -3.3471e-012 
 2.42 -0.0901734 -1.41134 -3.36076e-012 
 2.43 -0.104282 -1.41036 -3.37463e-012 
 2.44 -0.11838 -1.40925 -3.38851e-012 
 2.45 -0.132467 -1.408 -3.40228e-012 
 2.46 -0.14654 -1.4066 -3.41605e-012 
